Age,Attrition,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,WorkLifeBalance,YearsAtCompany,Gender,JobRole,EmployeeID
18,Yes,Research & Development,8,1,Medical,3,3,Single,1904,1,3,0,Male,Laboratory Technician,19682505
33,Yes,Sales,9,4,Marketing,1,1,Single,8224,0,3,5,Female,Sales Executive,10932889
41,No,Research & Development,12,4,Life Sciences,2,4,Married,4766,3,3,1,Male,Laboratory Technician,44269318
31,Yes,Research & Development,15,3,Medical,3,3,Married,2610,1,2,2,Male,Laboratory Technician,12021644
37,No,Research & Development,25,2,Medical,3,4,Divorced,5731,7,3,6,Female,Healthcare Representative,16339866
27,No,Research & Development,6,3,Life Sciences,4,3,Married,2539,1,3,4,Male,Research Scientist,33358611
34,No,Sales,9,1,Life Sciences,2,3,Married,5714,1,2,6,Female,Sales Executive,89644298
35,No,Human Resources,8,4,Technical Degree,3,3,Single,4323,1,1,5,Male,Human Resources,34499101
29,Yes,Sales,23,1,Life Sciences,4,1,Married,7336,1,1,11,Female,Sales Executive,27043685
40,No,Research & Development,9,4,Medical,2,3,Single,13499,9,2,18,Female,Research Director,64669920
42,Yes,Sales,12,3,Life Sciences,3,1,Single,13758,0,2,21,Male,Sales Executive,24116091
42,No,Sales,4,4,Marketing,2,1,Single,5155,7,4,6,Male,Sales Executive,35760562
35,No,Research & Development,1,4,Medical,4,3,Married,2258,6,3,8,Male,Laboratory Technician,71016842
24,No,Research & Development,24,3,Medical,4,2,Single,3597,8,3,4,Male,Laboratory Technician,36562312
28,Yes,Research & Development,12,1,Life Sciences,3,4,Married,2515,1,2,1,Female,Laboratory Technician,40098576
26,No,Research & Development,3,4,Medical,1,4,Married,4420,1,3,8,Male,Laboratory Technician,65512339
30,No,Sales,10,3,Marketing,3,3,Married,6578,1,3,10,Male,Sales Executive,84415862
40,No,Research & Development,26,2,Medical,3,4,Married,4422,3,1,1,Female,Research Scientist,32066386
35,No,Research & Development,2,3,Life Sciences,3,2,Divorced,10274,2,4,7,Male,Manufacturing Director,45609655
34,No,Research & Development,1,3,Medical,4,1,Single,5343,0,3,13,Male,Healthcare Representative,12691713
35,No,Research & Development,4,4,Other,4,4,Married,2376,1,4,2,Male,Laboratory Technician,63022837
43,Yes,Sales,9,3,Marketing,1,3,Single,5346,8,2,4,Female,Sales Executive,10936676
32,No,Sales,2,1,Life Sciences,3,1,Divorced,2827,1,3,1,Female,Sales Representative,85798170
56,No,Research & Development,4,4,Technical Degree,4,1,Divorced,19943,4,3,5,Female,Manager,62250782
29,No,Research & Development,6,1,Medical,2,4,Married,3131,1,3,10,Female,Laboratory Technician,27379399
19,No,Research & Development,9,2,Life Sciences,3,1,Single,2552,1,3,1,Male,Research Scientist,44483626
45,No,Research & Development,7,3,Medical,1,3,Married,4477,4,2,3,Female,Research Scientist,80635018
37,No,Research & Development,1,3,Life Sciences,4,4,Married,6474,1,2,14,Female,Manufacturing Director,60885250
20,No,Research & Development,3,3,Life Sciences,1,3,Single,3033,1,2,2,Male,Laboratory Technician,71007137
44,Yes,Research & Development,10,4,Life Sciences,3,3,Single,2936,1,3,6,Male,Research Scientist,73843090
53,No,Research & Development,7,2,Medical,4,3,Divorced,18606,3,3,7,Female,Manager,45888885
29,No,Research & Development,15,1,Life Sciences,2,4,Married,2168,0,2,5,Female,Research Scientist,54992199
22,Yes,Research & Development,3,4,Life Sciences,3,4,Married,2853,0,3,0,Male,Research Scientist,83508474
46,No,Sales,2,3,Marketing,3,1,Married,17048,8,3,26,Female,Manager,41421284
44,No,Research & Development,17,3,Life Sciences,4,3,Single,2290,2,3,0,Male,Research Scientist,63795599
33,No,Human Resources,2,3,Human Resources,2,3,Married,3600,1,3,5,Male,Human Resources,71284386
41,Yes,Research & Development,5,2,Life Sciences,1,1,Divorced,2107,6,1,1,Male,Research Scientist,18975722
30,No,Sales,29,4,Life Sciences,3,1,Divorced,4115,8,3,4,Male,Sales Executive,84502759
40,No,Sales,2,4,Medical,2,2,Married,4327,5,3,0,Male,Sales Executive,79918817
50,No,Research & Development,2,3,Medical,4,1,Married,17856,2,3,2,Female,Manager,86657128
28,No,Research & Development,19,4,Medical,4,1,Married,3196,1,3,6,Male,Laboratory Technician,10219099
46,No,Research & Development,15,2,Life Sciences,4,2,Married,19081,5,3,4,Male,Research Director,65945748
35,No,Sales,17,4,Life Sciences,3,1,Married,8966,3,3,7,Male,Sales Executive,56855534
24,Yes,Research & Development,17,2,Life Sciences,4,2,Married,2210,1,1,1,Female,Laboratory Technician,33776459
33,No,Sales,25,3,Medical,2,3,Married,4539,1,2,10,Female,Sales Executive,29507061
36,No,Research & Development,6,4,Life Sciences,3,3,Divorced,2741,1,3,7,Male,Laboratory Technician,63387792
30,No,Research & Development,7,4,Life Sciences,3,3,Divorced,3491,1,2,10,Male,Laboratory Technician,89071049
44,No,Research & Development,29,4,Other,4,4,Single,4541,1,3,20,Male,Research Scientist,85923140
20,No,Sales,21,3,Marketing,3,4,Single,2678,1,3,2,Male,Sales Representative,46800773
46,No,Research & Development,2,4,Technical Degree,4,4,Divorced,7379,2,2,6,Male,Manufacturing Director,28941137
42,No,Human Resources,2,5,Medical,4,1,Married,6272,7,4,4,Male,Human Resources,53896558
60,No,Sales,7,4,Marketing,2,4,Divorced,5220,0,3,11,Male,Sales Executive,24565225
32,No,Research & Development,13,3,Other,3,2,Married,2743,1,3,2,Female,Laboratory Technician,42445269
32,No,Research & Development,2,2,Life Sciences,4,3,Single,4998,4,3,8,Female,Research Scientist,12454138
36,No,Research & Development,1,3,Technical Degree,3,1,Divorced,10252,2,3,7,Female,Manufacturing Director,69943126
33,No,Research & Development,9,3,Medical,1,4,Married,2781,0,3,14,Male,Research Scientist,11473498
40,No,Sales,10,3,Technical Degree,2,2,Divorced,6852,7,4,5,Female,Sales Executive,27267119
25,No,Sales,10,4,Life Sciences,3,4,Single,4950,0,3,4,Male,Sales Executive,19467420
30,No,Research & Development,1,3,Medical,4,2,Married,3579,0,3,11,Male,Research Scientist,15765907
42,No,Research & Development,26,5,Medical,1,1,Married,13191,3,3,1,Female,Research Director,60287538
35,No,Sales,8,2,Marketing,3,4,Married,10377,4,2,13,Female,Sales Executive,29136652
27,No,Research & Development,14,3,Life Sciences,1,1,Married,2235,1,2,9,Male,Research Scientist,39603950
54,No,Research & Development,1,4,Life Sciences,4,3,Divorced,10502,7,1,5,Female,Manufacturing Director,17370995
44,No,Research & Development,2,1,Life Sciences,1,4,Married,2011,1,3,10,Female,Research Scientist,59155237
19,Yes,Research & Development,10,3,Medical,1,2,Single,1859,1,4,1,Female,Research Scientist,10509378
29,No,Research & Development,1,3,Life Sciences,1,4,Divorced,3760,1,3,3,Female,Research Scientist,77256810
54,No,Research & Development,3,3,Life Sciences,4,4,Married,17779,3,3,10,Male,Research Director,25345119
31,No,Research & Development,11,2,Medical,3,1,Married,6833,1,2,6,Male,Healthcare Representative,85951869
31,No,Research & Development,24,3,Medical,3,1,Single,6812,1,3,10,Female,Healthcare Representative,60589104
59,No,Sales,3,3,Life Sciences,3,4,Single,5171,5,3,6,Female,Sales Executive,18841009
43,No,Research & Development,3,3,Life Sciences,3,4,Married,19740,3,3,8,Male,Research Director,28598606
49,No,Research & Development,4,2,Medical,1,3,Married,18711,2,4,1,Male,Manager,63740309
36,No,Research & Development,3,3,Technical Degree,3,2,Married,3692,1,2,11,Male,Research Scientist,48361244
48,No,Research & Development,2,2,Technical Degree,4,2,Single,2559,5,2,1,Male,Laboratory Technician,23363442
27,No,Research & Development,4,2,Life Sciences,1,3,Divorced,2517,1,3,5,Male,Research Scientist,66242134
29,No,Research & Development,7,3,Life Sciences,3,4,Divorced,6623,1,3,6,Male,Healthcare Representative,59065050
48,No,Research & Development,1,3,Life Sciences,4,4,Single,18265,6,4,1,Male,Research Director,44458576
29,No,Research & Development,1,3,Life Sciences,4,4,Divorced,16124,3,2,7,Female,Research Director,10244557
34,No,Research & Development,20,3,Technical Degree,3,3,Married,2585,0,2,1,Female,Research Scientist,11835211
44,No,Sales,5,3,Marketing,2,2,Married,18213,7,3,22,Male,Manager,84068400
33,No,Sales,10,5,Marketing,4,3,Divorced,8380,0,3,9,Male,Sales Executive,32228839
19,No,Research & Development,25,3,Life Sciences,2,4,Single,2994,1,3,1,Female,Research Scientist,24641560
23,No,Research & Development,1,2,Life Sciences,4,3,Married,1223,1,3,1,Male,Research Scientist,59856893
25,Yes,Sales,24,1,Life Sciences,3,4,Single,1118,1,3,1,Male,Sales Representative,66349467
26,No,Research & Development,4,2,Life Sciences,3,4,Single,2875,1,2,8,Male,Research Scientist,68375992
45,Yes,Sales,2,3,Marketing,1,2,Single,18824,2,3,24,Female,Manager,72232441
55,No,Research & Development,8,1,Medical,4,2,Divorced,13577,1,3,33,Male,Healthcare Representative,12783265
21,Yes,Research & Development,10,2,Life Sciences,1,3,Single,2625,1,1,2,Female,Laboratory Technician,43154234
46,No,Sales,4,2,Marketing,4,2,Married,18789,2,3,11,Female,Manager,73057193
34,No,Sales,2,3,Marketing,3,1,Single,4538,0,3,3,Female,Sales Executive,75294468
51,No,Sales,9,3,Life Sciences,4,2,Divorced,19847,4,2,29,Male,Manager,17565770
59,No,Research & Development,18,4,Medical,4,4,Single,10512,6,2,9,Male,Manufacturing Director,23094784
34,No,Research & Development,19,3,Medical,3,2,Divorced,4444,4,4,11,Female,Laboratory Technician,39489843
28,No,Research & Development,1,4,Medical,4,3,Single,2154,0,2,4,Male,Laboratory Technician,82380382
44,No,Research & Development,4,2,Life Sciences,3,1,Divorced,19190,1,2,25,Male,Manager,82262683
34,No,Human Resources,11,3,Life Sciences,3,2,Married,4490,4,4,10,Male,Human Resources,81712084
35,No,Research & Development,6,1,Life Sciences,3,3,Married,3506,0,3,3,Male,Research Scientist,82982256
42,No,Research & Development,7,4,Medical,2,2,Married,2372,6,3,1,Female,Research Scientist,40529503
43,No,Sales,4,4,Marketing,4,4,Single,10231,3,4,21,Female,Sales Executive,64567197
36,No,Research & Development,2,4,Life Sciences,3,2,Single,5410,9,3,16,Female,Manufacturing Director,81774904
44,Yes,Research & Development,15,3,Medical,1,4,Married,7978,1,3,10,Female,Healthcare Representative,15379490
28,No,Research & Development,2,3,Life Sciences,4,4,Married,3867,1,3,2,Male,Laboratory Technician,89044990
51,No,Research & Development,6,2,Medical,2,3,Single,2838,0,2,7,Female,Laboratory Technician,83665315
30,No,Research & Development,9,2,Medical,3,3,Single,4695,7,3,8,Female,Manufacturing Director,35945873
29,Yes,Research & Development,7,3,Technical Degree,2,3,Divorced,3339,3,3,7,Female,Laboratory Technician,76626992
28,No,Research & Development,1,3,Technical Degree,4,1,Single,2080,2,2,3,Male,Research Scientist,69205355
25,No,Research & Development,1,3,Medical,4,2,Single,2096,1,2,2,Female,Research Scientist,63494020
32,No,Sales,8,3,Medical,3,4,Married,6209,1,4,10,Male,Sales Executive,45966166
45,No,Research & Development,25,3,Medical,2,2,Single,18061,3,3,0,Female,Manager,55125648
39,No,Research & Development,13,4,Medical,3,2,Divorced,17123,6,3,19,Female,Manager,26202226
58,No,Research & Development,23,4,Life Sciences,1,3,Divorced,2372,1,3,2,Male,Research Scientist,74576945
32,Yes,Research & Development,7,2,Life Sciences,4,3,Married,4883,1,3,10,Male,Laboratory Technician,52209860
39,Yes,Research & Development,23,3,Medical,3,1,Single,3904,0,3,5,Male,Research Scientist,58447905
30,No,Research & Development,6,3,Technical Degree,1,4,Married,4627,0,3,9,Female,Laboratory Technician,32390012
36,No,Research & Development,10,4,Technical Degree,4,3,Married,7094,3,3,7,Female,Healthcare Representative,41940119
46,No,Human Resources,1,2,Life Sciences,4,1,Single,3423,6,4,7,Female,Human Resources,11522354
28,No,Research & Development,1,3,Life Sciences,3,4,Married,6674,0,3,9,Female,Laboratory Technician,44336696
50,No,Research & Development,28,3,Life Sciences,4,1,Married,16880,4,3,3,Female,Research Director,54013303
40,Yes,Sales,25,4,Marketing,4,2,Single,9094,2,3,5,Male,Sales Executive,74959426
52,Yes,Sales,5,3,Life Sciences,2,2,Single,8446,9,2,8,Male,Sales Executive,58201029
30,No,Research & Development,17,4,Medical,2,1,Married,11916,1,3,9,Female,Manager,39834674
39,No,Research & Development,18,2,Life Sciences,1,3,Single,4534,0,3,8,Male,Manufacturing Director,88718763
31,No,Sales,2,4,Life Sciences,4,3,Divorced,9852,1,2,10,Female,Sales Executive,72374002
41,No,Sales,10,2,Medical,3,2,Single,6151,1,3,19,Male,Sales Executive,58489242
31,Yes,Sales,1,3,Life Sciences,4,2,Single,2302,1,4,3,Female,Sales Representative,58869425
44,Yes,Research & Development,3,3,Life Sciences,1,1,Married,2362,4,4,3,Male,Laboratory Technician,71113048
42,No,Research & Development,2,1,Life Sciences,3,3,Married,17861,0,2,20,Male,Manager,11460268
55,No,Research & Development,2,2,Medical,4,3,Married,19187,4,3,19,Female,Manager,76129428
56,No,Human Resources,8,4,Life Sciences,4,2,Single,19717,6,3,7,Male,Manager,29223738
40,No,Research & Development,16,2,Life Sciences,3,3,Divorced,3544,9,3,4,Male,Research Scientist,62724149
34,No,Research & Development,9,3,Life Sciences,4,4,Divorced,8500,0,2,9,Male,Healthcare Representative,75083068
40,No,Research & Development,2,3,Life Sciences,3,4,Single,4661,1,3,9,Male,Research Scientist,83746599
41,No,Sales,1,3,Marketing,3,1,Divorced,4103,0,3,9,Female,Sales Executive,62146584
35,No,Research & Development,4,4,Life Sciences,3,3,Single,4249,1,3,9,Male,Research Scientist,78417883
51,No,Human Resources,5,3,Life Sciences,3,2,Divorced,14026,1,3,33,Male,Manager,75357136
38,No,Sales,2,2,Life Sciences,2,1,Divorced,6893,3,3,7,Female,Sales Executive,89511738
34,No,Sales,15,2,Medical,3,1,Single,6125,1,4,10,Female,Sales Executive,38647523
25,No,Research & Development,19,1,Medical,4,4,Married,3669,3,2,3,Male,Laboratory Technician,22834369
58,Yes,Research & Development,7,4,Medical,3,1,Married,10008,7,2,10,Female,Manufacturing Director,11128584
40,No,Research & Development,1,4,Life Sciences,2,2,Married,2387,3,3,4,Male,Laboratory Technician,17794187
36,No,Sales,7,3,Marketing,1,1,Married,4639,2,2,15,Female,Sales Executive,20882577
48,No,Research & Development,4,3,Life Sciences,4,4,Single,7898,1,3,10,Male,Manufacturing Director,57354405
27,No,Sales,11,3,Medical,3,4,Married,2534,8,3,1,Female,Sales Representative,29429115
51,No,Research & Development,11,2,Technical Degree,4,2,Single,13142,3,2,5,Female,Manufacturing Director,83294722
18,No,Research & Development,1,3,Life Sciences,4,4,Single,1611,1,4,0,Female,Laboratory Technician,83775827
35,No,Research & Development,1,3,Medical,4,4,Married,5363,0,3,9,Female,Laboratory Technician,64402638
27,No,Sales,2,1,Life Sciences,4,4,Single,5071,3,3,6,Male,Sales Executive,44224344
55,Yes,Sales,13,4,Marketing,1,3,Single,13695,6,2,19,Male,Sales Executive,40015312
56,No,Research & Development,23,3,Life Sciences,4,2,Married,13402,4,3,19,Male,Manufacturing Director,50292973
34,No,Research & Development,26,1,Technical Degree,1,3,Divorced,2029,1,3,5,Female,Research Scientist,44457622
40,No,Research & Development,2,1,Medical,2,3,Divorced,6377,5,3,12,Female,Healthcare Representative,28699345
34,No,Research & Development,29,3,Medical,2,3,Married,5429,4,3,8,Male,Laboratory Technician,73665211
31,Yes,Sales,2,3,Life Sciences,3,4,Single,2785,7,4,1,Female,Sales Representative,56298498
35,Yes,Sales,18,4,Marketing,4,3,Married,4614,0,2,4,Female,Sales Executive,62238827
38,No,Research & Development,7,3,Life Sciences,4,3,Divorced,2610,1,3,4,Male,Research Scientist,39505618
34,No,Research & Development,2,4,Technical Degree,3,4,Single,6687,1,4,14,Female,Healthcare Representative,59529587
28,No,Sales,26,3,Life Sciences,3,1,Married,4724,1,3,5,Male,Sales Executive,33778188
31,Yes,Research & Development,22,4,Medical,4,3,Married,6179,1,2,10,Male,Manufacturing Director,64733363
39,No,Sales,21,4,Life Sciences,1,4,Married,6120,3,4,5,Male,Sales Executive,80881861
51,No,Sales,2,3,Marketing,2,2,Married,10596,2,3,4,Male,Sales Executive,67773068
41,No,Research & Development,22,3,Life Sciences,4,4,Divorced,5467,3,2,6,Female,Research Scientist,11264601
37,No,Research & Development,4,1,Life Sciences,3,3,Married,2996,7,3,6,Male,Research Scientist,63141399
33,No,Sales,5,1,Life Sciences,2,4,Married,9998,6,4,5,Male,Sales Executive,18007102
32,No,Sales,2,1,Marketing,3,2,Married,4078,0,2,3,Male,Sales Executive,82939190
39,No,Research & Development,25,2,Life Sciences,3,3,Married,10920,3,3,6,Male,Healthcare Representative,72118805
25,No,Sales,18,1,Life Sciences,1,3,Married,6232,2,2,3,Male,Sales Executive,35713507
52,No,Research & Development,28,2,Medical,4,3,Married,13247,2,2,5,Female,Manufacturing Director,34022312
43,No,Research & Development,6,3,Medical,1,3,Single,4081,1,1,20,Female,Research Scientist,13918289
27,No,Sales,10,3,Marketing,4,4,Married,5769,1,3,6,Female,Sales Executive,58328855
27,Yes,Research & Development,17,4,Life Sciences,4,3,Single,2394,1,3,8,Female,Research Scientist,70823455
26,No,Research & Development,2,1,Medical,1,4,Single,3904,0,3,4,Male,Research Scientist,15211137
42,No,Human Resources,10,3,Human Resources,3,1,Married,16799,0,3,20,Female,Manager,33871590
52,No,Research & Development,8,4,Other,3,1,Married,2950,9,1,5,Female,Laboratory Technician,50982244
37,No,Research & Development,11,3,Medical,1,3,Single,3629,4,3,3,Female,Laboratory Technician,85260102
35,No,Research & Development,18,2,Life Sciences,3,4,Single,9362,2,3,2,Male,Manufacturing Director,57821024
25,No,Research & Development,1,3,Technical Degree,1,4,Married,3229,4,2,3,Male,Laboratory Technician,41744636
26,No,Research & Development,7,3,Other,3,1,Single,3578,0,3,7,Male,Laboratory Technician,86845558
29,No,Human Resources,17,3,Other,2,1,Single,7988,1,2,10,Male,Human Resources,81314211
49,Yes,Research & Development,28,2,Life Sciences,1,1,Single,4284,3,3,4,Male,Laboratory Technician,36149534
29,Yes,Research & Development,14,1,Other,3,4,Single,7553,0,3,8,Female,Healthcare Representative,32801256
54,No,Research & Development,1,3,Medical,4,4,Single,17328,6,2,20,Female,Research Director,53999023
58,No,Research & Development,1,3,Medical,4,1,Married,19701,3,3,9,Female,Research Director,79582046
55,No,Research & Development,1,4,Medical,2,4,Divorced,14732,2,4,7,Male,Research Director,26104340
36,No,Sales,3,4,Marketing,1,2,Single,9278,3,3,5,Female,Sales Executive,79812422
31,Yes,Sales,1,4,Life Sciences,2,3,Single,1359,1,3,1,Female,Sales Representative,65091586
30,No,Sales,7,4,Marketing,4,1,Divorced,4779,7,3,3,Female,Sales Executive,42008627
31,No,Research & Development,8,5,Life Sciences,1,2,Single,16422,3,4,3,Female,Research Director,60814943
34,No,Research & Development,1,4,Other,4,1,Divorced,2996,5,3,4,Male,Research Scientist,58905659
31,Yes,Research & Development,8,3,Life Sciences,1,2,Single,1261,1,4,1,Female,Research Scientist,75617102
27,No,Research & Development,11,1,Life Sciences,2,1,Married,2099,0,4,5,Male,Laboratory Technician,63859381
36,No,Research & Development,4,4,Life Sciences,1,4,Single,5810,1,2,10,Male,Laboratory Technician,87955687
36,No,Sales,16,4,Marketing,3,1,Married,5647,4,2,3,Female,Sales Executive,50528148
47,No,Research & Development,1,3,Technical Degree,1,4,Married,3420,7,2,6,Male,Research Scientist,45401323
25,Yes,Sales,9,2,Life Sciences,1,1,Married,4400,3,3,3,Male,Sales Representative,57466576
37,No,Research & Development,5,2,Technical Degree,3,3,Single,3500,0,1,6,Male,Laboratory Technician,30507815
56,No,Research & Development,1,2,Life Sciences,1,1,Married,2066,2,4,3,Female,Research Scientist,80715264
47,No,Research & Development,2,4,Medical,1,3,Married,17169,3,4,20,Female,Research Director,39910831
24,No,Sales,4,1,Medical,4,3,Married,4162,1,3,5,Female,Sales Executive,49805977
32,No,Sales,7,5,Marketing,4,4,Married,9204,4,2,4,Male,Sales Executive,25563708
34,No,Research & Development,1,3,Life Sciences,4,2,Married,3294,5,2,5,Female,Laboratory Technician,85573950
41,No,Research & Development,5,5,Medical,2,3,Married,2127,2,2,4,Male,Research Scientist,55401968
40,No,Research & Development,9,4,Other,3,3,Divorced,3975,3,4,8,Male,Laboratory Technician,80793122
31,No,Sales,8,2,Life Sciences,1,4,Divorced,10793,1,3,13,Male,Sales Executive,50917065
46,Yes,Sales,9,3,Marketing,1,4,Divorced,10096,4,4,7,Male,Sales Executive,36506988
39,Yes,Research & Development,2,3,Life Sciences,1,1,Single,3646,2,4,1,Female,Laboratory Technician,15165061
31,Yes,Research & Development,1,5,Life Sciences,3,2,Single,7446,1,3,10,Female,Manufacturing Director,70002709
45,No,Research & Development,20,3,Medical,2,1,Divorced,10851,2,3,7,Male,Healthcare Representative,84707186
31,No,Human Resources,8,2,Medical,4,2,Single,2109,9,3,3,Female,Human Resources,29913706
31,Yes,Research & Development,2,3,Life Sciences,2,4,Married,3722,6,1,2,Male,Laboratory Technician,45129504
45,No,Research & Development,29,3,Technical Degree,2,4,Married,9380,4,4,3,Male,Manufacturing Director,74868300
48,No,Sales,7,3,Marketing,3,1,Divorced,5486,4,3,2,Male,Sales Executive,58272662
34,Yes,Human Resources,9,4,Technical Degree,1,3,Married,2742,1,3,2,Female,Human Resources,87416536
40,No,Research & Development,8,1,Medical,4,2,Divorced,13757,2,3,9,Male,Research Director,53484219
28,No,Sales,5,3,Medical,4,1,Single,8463,0,3,5,Male,Sales Executive,66731420
44,No,Research & Development,5,3,Life Sciences,3,3,Single,3162,3,3,5,Male,Laboratory Technician,45714828
53,No,Research & Development,2,3,Medical,4,2,Single,16598,4,2,9,Male,Research Director,31316152
49,No,Research & Development,5,4,Technical Degree,1,3,Married,6651,2,2,3,Male,Healthcare Representative,86971918
40,No,Research & Development,2,3,Medical,3,3,Divorced,2345,2,4,3,Male,Research Scientist,19934768
44,No,Research & Development,20,3,Life Sciences,4,2,Single,3420,1,2,5,Male,Research Scientist,34714944
33,No,Sales,7,3,Medical,4,1,Married,4373,0,3,4,Male,Sales Executive,51449380
34,No,Sales,3,3,Other,4,1,Single,4759,3,3,13,Male,Sales Executive,70329590
30,No,Sales,16,1,Life Sciences,4,3,Married,5301,8,2,2,Male,Sales Executive,87788806
42,No,Research & Development,9,2,Medical,1,4,Single,3673,1,3,12,Female,Laboratory Technician,69191324
44,No,Sales,1,5,Marketing,1,3,Married,4768,7,2,1,Female,Sales Executive,33570801
30,No,Research & Development,7,3,Technical Degree,3,3,Divorced,1274,1,2,1,Male,Research Scientist,65934364
57,No,Research & Development,1,2,Life Sciences,2,3,Married,4900,0,2,12,Male,Research Scientist,62991579
49,No,Research & Development,7,4,Life Sciences,3,2,Divorced,10466,3,3,8,Male,Healthcare Representative,59026845
34,No,Research & Development,15,3,Medical,2,1,Divorced,17007,7,2,14,Male,Research Director,17980361
28,Yes,Sales,1,3,Technical Degree,1,3,Married,2909,3,4,3,Male,Sales Representative,36714227
29,Yes,Sales,13,3,Technical Degree,1,2,Single,5765,5,1,5,Female,Sales Executive,20841530
34,Yes,Sales,24,4,Medical,1,2,Single,4599,0,4,15,Female,Sales Executive,11727877
35,No,Sales,7,1,Life Sciences,4,3,Married,2404,1,3,1,Male,Sales Representative,17552000
24,Yes,Research & Development,9,3,Medical,2,1,Single,3172,2,2,0,Male,Laboratory Technician,31855884
24,No,Sales,13,2,Life Sciences,4,2,Married,2033,1,3,1,Female,Sales Representative,47145552
44,No,Research & Development,2,1,Medical,2,3,Single,10209,5,2,2,Male,Manufacturing Director,34529888
29,No,Sales,19,3,Life Sciences,3,3,Divorced,8620,1,3,10,Male,Sales Executive,60043064
30,No,Human Resources,1,3,Life Sciences,3,3,Divorced,2064,0,4,5,Male,Human Resources,38725838
55,No,Research & Development,4,4,Life Sciences,4,3,Married,4035,0,3,3,Male,Healthcare Representative,10676001
33,No,Research & Development,4,4,Medical,1,2,Married,3838,8,3,5,Female,Laboratory Technician,81616232
47,No,Sales,14,3,Medical,3,3,Married,4591,3,2,5,Female,Sales Executive,71198637
28,Yes,Research & Development,2,2,Medical,3,1,Single,2561,7,2,0,Male,Laboratory Technician,84612606
28,No,Research & Development,1,3,Life Sciences,1,3,Divorced,1563,1,1,1,Male,Research Scientist,12866120
28,No,Sales,7,3,Life Sciences,3,1,Single,4898,0,3,4,Male,Sales Executive,85936877
49,No,Research & Development,3,2,Medical,3,1,Married,4789,4,3,3,Female,Laboratory Technician,57449438
29,No,Research & Development,2,1,Life Sciences,4,2,Married,3180,0,3,3,Female,Laboratory Technician,71520571
28,No,Research & Development,29,1,Life Sciences,3,2,Married,6549,1,2,8,Male,Manufacturing Director,56335207
33,No,Research & Development,8,5,Life Sciences,4,3,Single,6388,2,3,0,Male,Healthcare Representative,31576398
32,No,Research & Development,10,3,Medical,3,4,Single,11244,2,4,5,Male,Manager,21578483
54,No,Research & Development,11,4,Medical,2,4,Divorced,16032,3,3,14,Female,Manager,64531795
29,Yes,Research & Development,1,4,Technical Degree,1,1,Single,2362,6,1,9,Male,Research Scientist,12447416
44,No,Research & Development,28,3,Life Sciences,4,1,Married,16328,3,4,20,Male,Research Director,65516694
39,No,Research & Development,6,3,Life Sciences,2,2,Single,8376,4,3,2,Female,Manufacturing Director,66235200
46,No,Sales,3,3,Life Sciences,3,2,Married,16606,8,4,13,Female,Manager,62888979
35,No,Research & Development,16,3,Life Sciences,4,2,Single,8606,1,1,11,Female,Healthcare Representative,37875008
23,No,Research & Development,20,1,Life Sciences,1,3,Single,2272,0,3,4,Male,Laboratory Technician,83388109
40,Yes,Research & Development,9,4,Life Sciences,4,1,Single,2018,3,1,5,Male,Laboratory Technician,11664534
34,No,Sales,1,3,Technical Degree,4,3,Married,7083,1,3,10,Male,Sales Executive,18816095
31,Yes,Research & Development,3,3,Life Sciences,4,3,Single,4084,1,1,7,Female,Research Scientist,60175350
50,No,Research & Development,22,5,Medical,3,4,Single,14411,1,3,32,Male,Research Director,72308636
34,No,Sales,7,2,Technical Degree,2,3,Married,2308,0,3,11,Male,Sales Representative,14516472
42,No,Research & Development,2,3,Medical,3,2,Married,4841,4,3,1,Male,Laboratory Technician,10133221
37,No,Research & Development,13,3,Medical,1,4,Married,4285,1,3,10,Male,Research Scientist,15665164
29,No,Research & Development,8,1,Other,3,1,Married,9715,3,3,7,Female,Healthcare Representative,72272332
33,No,Research & Development,25,3,Life Sciences,4,2,Single,4320,1,3,5,Male,Manufacturing Director,83000815
45,No,Research & Development,28,3,Technical Degree,4,4,Married,2132,4,3,5,Male,Research Scientist,74307632
42,No,Research & Development,2,3,Life Sciences,4,4,Married,10124,2,1,20,Male,Healthcare Representative,26972358
40,No,Sales,9,2,Medical,1,1,Married,5473,0,4,8,Male,Sales Executive,21618487
33,No,Research & Development,28,4,Life Sciences,2,3,Married,5207,1,3,15,Male,Laboratory Technician,88536482
40,No,Human Resources,6,2,Medical,3,4,Single,16437,1,3,21,Male,Manager,13889459
24,No,Research & Development,21,2,Technical Degree,3,1,Divorced,2296,0,3,1,Male,Laboratory Technician,83810982
40,No,Research & Development,8,2,Life Sciences,4,4,Divorced,4069,3,3,2,Male,Healthcare Representative,75259665
45,No,Research & Development,1,4,Technical Degree,1,2,Divorced,7441,1,3,10,Male,Healthcare Representative,32420733
35,No,Sales,28,4,Life Sciences,2,3,Married,2430,0,3,5,Female,Sales Representative,64316957
32,No,Research & Development,5,2,Life Sciences,4,2,Married,5878,3,3,7,Female,Research Scientist,72070122
36,No,Sales,2,4,Life Sciences,3,4,Single,2644,3,2,3,Male,Sales Representative,54539402
48,No,Sales,16,4,Life Sciences,3,3,Divorced,6439,8,3,8,Female,Sales Executive,42817398
